album,data,musica,letra,tokens,types,lemmas,ttr,ltor,ltyr
o outro lado da porta (audio version),2009-06-28T00:00:00.000000,stonehenge,"e talvez você estranhe ao me ouvir não costumo me comunicar assim mas preste atenção quando a chuva cair você vai me ver já tentei ser mais do que eu sempre fui mas esqueci que é impossível crescer pois todo sangue que nas minhas veias flui ainda não conseguiu aquecer meu coração inabalável, não há como fazer você parar pra pensar como eu tenho agido nos últimos dias em que eu lhe vi você não merece tudo que eu ouso sentir você não merece tudo que eu ouso sentir e dói demais e dói demais ter você assim nunca há paz pra você nem pra mim por isso eu quero saber o que fazer e nada mais parece te abalar e nada mais te faz rir ou faz chorar não há ninguém aqui pra você provar que existe não há ninguém aqui pra você provar que existe",147,88,78,59.863945578231295,53.06122448979592,88.63636363636364
o outro lado da porta (audio version),2009-06-28T00:00:00.000000,impossibilidades,não vá me avisar não vou estar aqui coisas hão de mudar feridas hão de sarar e eu hei de ser feliz... sem você... sem ninguém estar feliz assim depende só de mim sofrer é com você pois não dá pra encontrar conforto em outro lugar que não seja aqui dentro de mim sem ninguém não há paz entre nós dois se não houver paz bem aqui espero logo depois já tenho forças pra sorrir não há paz entre nós dois se não houver paz bem aqui espero logo depois já tenho forças pra sorrir,95,54,48,56.84210526315789,50.526315789473685,88.88888888888889
o outro lado da porta (audio version),2009-06-28T00:00:00.000000,absolutamente nada,tudo tá tão igual assim como eu deixei nem parece que se passaram dois anos que eu falei pra você nada mais uma vez encontro em mim o cheiro que há em teus lençóis ilusão pois sei que não existe algo entre nós eu não sei se teus ouvidos estão prontos pra me ouvir pois não te vejo mais não sei mais como você é quis dizer pra você que nada vai fazer voltar o tempo que eu perdi tentando te falar que eu não consigo respirar com medo de chorar de ouvir você falar e nada vai fazer voltar (nada vai fazer voltar) o tempo que eu perdi tentando te falar que eu não consigo respirar (não consigo respirar) com medo de chorar de ouvir você falar não (você falar) com medo de chorar de ouvir você falar não (você falar) (não consigo respirar) com medo de chorar de ouvir você falar não,154,62,59,40.25974025974026,38.311688311688314,95.16129032258065
o outro lado da porta (audio version),2009-06-28T00:00:00.000000,europa,as flores do seu lado serviam pra te consolar imagens na televisão são parte do passado de um pesadelo e não há como acordar perceber que não há nenhum dia para você recordar que aqui fora só existem lembranças que você vai se lembrar dos espelhos que sempre mostraram tristeza no seu olhar presa dentro dessa dor sem ninguém pra te ajudar presa nesse corredor desistindo de tentar presa dentro dessa dor não há como te salvar presa onde você for me diga o que fazer sozinho eu não sei sem te seguir nesse caminho que eu trilhei eu prometi um dia te mostrar jurei que iria te levar pra outro lugar e como eu vou viver sozinho? eu não sei se me perdi nos teus caminhos no dia em que você me perdeu me diga como tudo isso aconteceu aonde foi que a gente esqueceu? (uh uh uh...) presa dentro dessa dor eu descobri que também estou.. preso dentro dessa dor sem ninguém pra me ajudar preso nesse corredor desistindo de tentar preso dentro dessa dor não há como me salvar eu vou aonde você for e a sua mão não vou soltar oh oh oh oh oh (3x) e a sua mão não vou soltar... presa dentro dessa dor... oh oh oh oh oh (2x),217,103,90,47.465437788018434,41.474654377880185,87.37864077669903
o outro lado da porta (audio version),2009-06-28T00:00:00.000000,milonga,"vamos falar de solidão na sua casa, eu nunca mais entrei mas decorei com exatidão todas as coisas como eu deixei ( oh, oh, oh, oh ) versos jogados pelo chão ( oh, oh ) lembranças do que não presenciei ( oh, oh, oh, oh ) mas decorei com exatidão como o passado que eu mesmo criei e tudo que eu posso oferecer, são minhas palavras pra você no plágio de uma bela melodia e tudo que eu quero te dizer, eu já cansei de escrever quero te ver enquanto não é dia mas diz por que tu vais embora, mas diz por que tens tanto medo se não acorda cedo, nem trabalha, estuda ou namora mas diz por que chegou a hora, agora que eu venci meu medo te peguei pelos dedos pra dançar enquanto o sol demora para chegar trazendo aurora e a luz que cega e me dá medo e como um torpedo, eu deslizo, eu voo num mar de lençóis e a cada dobra conta histórias, de muitas delas sinto medo são muitos enredos enrolados e embriagados como nós tão a sós como nós tão a sós por que você insiste em dizer ( quando você não esperar vai doer e eu sei como vai doer ) que ainda existe vida sem você? ( e vai passar como passou por mim e fazer com que se sinta assim como eu sinto ) por que você insiste em dizer ( como eu vejo, como eu vivo, como eu não canso de tentar ) que ainda existe vida sem você? ( eu sei que vai ouvir, eu sei que vai lembrar, vai rezar pra esquecer, vai pedir pra esquecer ) ( mas eu não vou deixar, eu não vou deixar ) (por que você insiste em dizer) e eu não quero lembrar do que eu fui pra você (que ainda existe vida sem você?) uma simples distração pra você esquecer eu não quero lembrar que chegamos ao nosso fim (por que você insiste em dizer) eu não quero lembrar que eu vou acordar (que ainda existe vida sem você?) sabendo que meus olhos não vão te encontrar eu não quero lembrar que tudo acabou pra mim vou te esquecer, vou te esquecer vou te esquecer, vou te esquecer por que você insiste em dizer que ainda existe vida",374,157,137,41.97860962566845,36.63101604278075,87.26114649681529
redenção,2008-04-15T00:00:00.000000,sobre todas as coisas que eu...,"não eu não quero lembrar de tudo que eu deixei pra trás nem querer o que não volta, jamais não eu não quero lembrar de todos erros que eu cometi não eu não quero lembrar (não eu não quero lembrar) de ti",42,19,18,45.23809523809524,42.857142857142854,94.73684210526315
redenção,2008-04-15T00:00:00.000000,não quero lembrar,"e todos esses papéis? são recordações fiéis ou mera lembrança da esperança de te ver voltar de novo? se em todas essas canções te chamei nos meus refrões não tem mais sentido se o seu ouvido só prestar atenção nos outros não, eu não quero lembrar que alguém que não te quer está ocupando o meu lugar não, eu não vim conversar só estou te avisando pra você não procurar por sentimentos bons ou ruins sobre você dentro de mim veja o que o tempo faz (veja o que o tempo faz) eu nem te conheço mais (eu nem te conheço mais) eu nem mesmo lembro do exato momento em que tive o coração partido só lembro do que eu não fiz de te perder por um triz e toda essa culpa por não ter desculpa por ter jogado fora o seu amor não, eu não quero lembrar (não, eu não quero lembrar) não, eu não quero lembrar não, eu não quero lembrar que te perdi eu não quero lembrar do que eu fui pra você (eu não quero lembrar) uma simples distração pra você esquecer eu não quero lembrar que chegamos ao nosso fim (eu não quero lembrar) eu não quero lembrar que eu vou acordar (eu não quero lembrar) sabendo que meus olhos não vão te encontrar eu não quero lembrar que tudo acabou pra mim não, eu não quero lembrar que te esqueci não, eu não quero lembrar (vou te esquecer) que alguém que não te quer (não, eu não quero lembrar) está ocupando o meu lugar (vou te esquecer) não eu não quero lembrar (vou te esquecer) que alguém que não te quer está ocupando o meu lugar (não, eu não quero lembrar) está ocupando o meu lugar (não, eu não quero lembrar) que alguém que não te quer está ocupando o meu lugar (não, eu não quero lembrar) está ocupando o meu lugar (não, eu não quero lembrar) não, eu não quero lembrar",328,105,89,32.01219512195122,27.134146341463417,84.76190476190476
redenção,2008-04-15T00:00:00.000000,uma música,"esqueço as histórias pra quem vou contar se aqui só você poderá me ouvir o rádio tocando, uma voz a cantar e eu só te olhando até você lembrar e você ouve a mesma canção que eu eu só queria uma música pra acabar com o silêncio que ficou entre nós dois eu só queria uma música eu sempre me lembro daquele verão final de novembro e você ainda não sabia se gostava de mim o céu estrelado,uma noite normal um beijo roubado eu te dizendo tchau e você ouve a mesma canção que eu eu só queria uma música pra lembrar daquele dia que marcou para nós dois eu só queria uma música eu só queria uma música pra dizer tudo que eu quero sem me arrepender depois até faria uma música pra você e ninguém mais pra gente viver em paz acho que eu fiz uma música pra você apago as memórias que não vão voltar pra você...",161,83,75,51.5527950310559,46.58385093167702,90.36144578313254
redenção,2008-04-15T00:00:00.000000,contas vencidas,"já encontrei o meu lugar é triste por ser longe de você é triste por eu não saber voltar pra casa e ver que tudo que eu deixei pra trás (oh, oh) as cartas em cima da mesa tuas palavras jamais (oh, oh) saíram da minha cabeça os dias que estão nos jornais (antigos) não são os dias atuais (sofridos) fazem lembrar de um tempo que eu vivi ao lado teu, em que eu não percebi que ter você era o que eu mais queria mas o que eu mais fazia era tentar fugir (de ti) de tudo que eu deixei pra trás (tudo que eu deixei pra trás)(oh, oh) às cartas em cima da mesa (são contas vencidas) tuas palavras jamais (tuas palavras jamais) saíram da minha cabeça (são como feridas) tentei encontrar a paz (tentei encontrar a paz) me deparei com a tristeza (da sua partida) tuas palavras jamais (tuas palavras jamais) saíram da minha cabeça: ""não...não me deixe só"" (me deixe só)",166,82,70,49.39759036144578,42.168674698795186,85.36585365853658
redenção,2008-04-15T00:00:00.000000,desde quando você se foi,"mais uma história com um final mais um coração partido um novo fim pra um amor normal mais um choro sem sentido não há razão pra te escrever perdi a razão ao encontrar você e as minhas palavras se misturam num mar de falsas canções e te dizer que amor não senti, é mentir pra mim e mesmo que seja melhor assim (te dizer) não posso negar que eu quero voltar eu sempre quis nunca precisar te dizer que desde quando você se foi me pego pensando em nós dois e eu não consigo ver onde que eu errei se um dia eu fiz você chorar nem meses vão te recuperar mais uma chance pra mostrar que eu mudei você diz que é só de amor que eu sei falar mal sabes que se eu soubesse, eu tentaria te ligar pra dizer que amor não senti, é mentir pra mim e mesmo que seja melhor assim (te dizer) não posso negar que eu quero voltar eu sempre quis nunca precisar nunca precisar que desde quando você se foi (você se foi) me pego pensando em nós dois (em nós dois) e eu não consigo ver onde que eu errei (que eu errei) se um dia eu fiz você chorar (você chorar) nem meses vão te recuperar te perdendo, eu cresci tanto que eu não sei se eu quero mais te encontrar te perdendo, eu cresci tanto que eu não sei se eu quero mais te encontrar te perdendo, eu cresci tanto que eu não sei se eu quero mais te encontrar te perdendo, eu cresci tanto se eu quero mais te encontrar se eu quero mais te encontrar",278,91,83,32.73381294964029,29.856115107913666,91.20879120879121
redenção,2008-04-15T00:00:00.000000,redenção,"acorda de manhã procura o que vestir já sabe aonde ir (aonde eu nunca quis te levar) o inverno está aí ele vem te buscar ele te faz sorrir (mas veste algo quente que o frio vai chegar) desligue o rádio e a tv porque no seu domingo eu vou aparecer vai ser melhor para você viver ostenta ser feliz tudo que sempre quis mas melhor se cuidar (com toda a tristeza que eu posso levar) e é só pra te devolver lembre que é caro me esquecer barato pra você (não tente me esquecer, porque eu não vou deixar) volte pra casa, vai chover porque eu fiz seu domingo desaparecer e, nem querendo, você vai viver longe de mim se eu te disser que eu não vou mais voltar (você irá me procurar?) se eu te disser que eu não vou acordar (com quem você irá sonhar?) se eu te disser que eu não vou mais mentir não vá acreditar... (mas eu não vou deixar) desligue o rádio e a tv porque no seu domingo eu vou aparecer (eu não vou deixar) vai ser melhor para você viver longe de mim (mas eu não vou deixar) volte pra casa, vai chover (eu não vou deixar, eu não vou deixar) porque no seu domingo eu vou aparecer (eu não vou deixar me esquecer) e, nem querendo, você vai viver longe de mim se eu te disser que eu não vou mais voltar (você irá me procurar?) se eu te disser que eu não vou acordar (com quem você irá sonhar?) se eu te disser que eu não vou mais mentir não vá acreditar... se eu te disser que eu não vou mais voltar (se eu te disser que eu não vou mais voltar) se eu te disser que eu não vou acordar (se eu te disser que eu não vou acordar) se eu te disser que eu não vou mais mentir (se eu te disse que eu não vou mais mentir) não vá acreditar...",334,90,78,26.94610778443114,23.353293413173652,86.66666666666667
redenção,2008-04-15T00:00:00.000000,alguém que te faz sorrir,"eu nunca consegui saber diferenciar não querer com não mais sentir não merecer com não mais amar e hoje eu estou aqui sem ter lugar pra ficar escrevendo canções pra que você possa escutar com outro alguém do seu lado... alguém que te faz sorrir alguém que vai te abraçar quando a escuridão cair te impedindo de me enxergar e eu, que hoje estou aqui e pra sempre vou ficar segundos antes de dormir de mim você vai lembrar tente me ouvir... (tente me ouvir) tente me ver... um outro alguém (eu vou mudar...) eu juro que eu vou ser... alguém que te faz sorrir (alguém que te faz sorrir) alguém que vai te abraçar (alguém que vai te abraçar) quando a escuridão cair (quando a escuridão cair) quando você precisar (quando você precisar) de alguém que não vai mentir (de alguém que não vai mentir) que não quer te magoar (que não quer te magoar) (segundos antes de dormir...) de mim você vai lembrar alguém que te faz sorrir alguém que vai te abraçar quando a escuridão cair quando você precisar de alguém que não vai mentir que não quer te magoar segundos antes de dormir de mim você vai lembrar...",202,63,59,31.18811881188119,29.207920792079207,93.65079365079364
redenção,2008-04-15T00:00:00.000000,passado,"botar tudo a perder e não saber por que ver, desejar depois de perceber que não dá pra voltar atrás ontem mesmo pude ver tudo que eu tinha eu deixei pra trás só para tentar te esquecer tentar preencher a falta que você me faz mas dói demais eu ter que ver que eu não fui nada pra você, passado,passado você diz foi bem fácil me esquecer que o laço nasceu para ser cortado mas eu vou discordar memórias não somem assim e ontem mesmo eu pude ver (e abandonei) tudo que eu tinha eu deixei pra trás (por você) só para tentar te esquecer tentar preencher a falta que você me faz não vou deixar você fugir de novo pra longe de mim mas dói demais eu ter que ver (oh oh...) que eu não fui nada pra você, passado,passado você diz foi bem fácil me esquecer que o laço nasceu para ser cortado mas eu vou discordar e dói demais eu ter que ver (eu não vou mais te deixar) que eu não fui nada pra você, passado você diz foi bem fácil me esquecer (eu não vou mais te deixar) que o laço nasceu para ser cortado (uh, uh, uh...) passado, passado (uh, uh, uh, uh...) passado",212,65,60,30.660377358490564,28.30188679245283,92.3076923076923
redenção,2008-04-15T00:00:00.000000,goodbye,"que começava e terminava com goodbye fugi pra longe do teu coração com essa angustia que não deixa o meu em paz pra que fugir se ninguém vai seguir meus passos rumo a solidão? pra que fingir que você vai me ouvir se nunca prestou atenção no tempo que eu perdi pensando em ti que serviu pra me ensinar mas tudo acaba aqui, eu nunca previ achei que nunca iria dizer goodbye e vai ser sempre assim pois já faz parte de mim o meu destino é sempre procurar... o tempo que eu perdi pensando em ti que serviu pra me ensinar mas tudo acaba aqui, e eu nunca previ achei que nunca iria dizer goodbye achei que nunca iria... achei que nunca iria dizer goodbye achei que não achei que nunca iria dizer goodbye goodbye",136,65,59,47.794117647058826,43.38235294117647,90.76923076923077
redenção,2008-04-15T00:00:00.000000,europa,as flores do seu lado serviam pra te consolar imagens na televisão são parte do passado de um pesadelo e não há como acordar perceber que não há nenhum dia para você recordar que aqui fora só existem lembranças que você vai se lembrar dos espelhos que sempre mostraram tristeza no seu olhar presa dentro dessa dor sem ninguém pra te ajudar presa nesse corredor desistindo de tentar presa dentro dessa dor não há como te salvar presa onde você for me diga o que fazer sozinho eu não sei sem te seguir nesse caminho que eu trilhei eu prometi um dia te mostrar jurei que iria te levar pra outro lugar e como eu vou viver sozinho? eu não sei se me perdi nos teus caminhos no dia em que você me perdeu me diga como tudo isso aconteceu aonde foi que a gente esqueceu? (uh uh uh...) presa dentro dessa dor eu descobri que também estou.. preso dentro dessa dor sem ninguém pra me ajudar preso nesse corredor desistindo de tentar preso dentro dessa dor não há como me salvar eu vou aonde você for e a sua mão não vou soltar oh oh oh oh oh (3x) e a sua mão não vou soltar... presa dentro dessa dor... oh oh oh oh oh (2x),217,103,90,47.465437788018434,41.474654377880185,87.37864077669903
redenção,2008-04-15T00:00:00.000000,você perdeu de novo,"você não sabe como é tentar viver ao lado seu tentando ser alguém pra você se orgulhar você não sabe o que é viver no meu lugar e eu, eu não vou eu não vou me sujeitar ao que está nos seus planos eu não vou eu não quero acreditar que em todos esses anos eu não pude enxergar (sofrer, mentir, desrespeitar) não são regras do jogo que eu não quero jogar (quero outro alguém pra enfrentar) você perdeu de novo como é que você achou tempo pra bolar tantas mentiras sem ninguém para contar? não vai ser eu quem vai ficar aqui sozinho outra vez nada mais justo depois do que você fez eu vou falar e não pretendo repetir eu vou cantar bem alto pra você me ouvir que eu não sou mais quem você conheceu a dois anos atras quem te amou demais e você machucou e eu, eu não vou eu não vou me sujeitar ao que está nos seus planos eu não vou eu não quero acreditar eu não pude enxergar (sofrer, mentir, desrespeitar) não são regras do jogo que eu não quero jogar (quero outro alguém pra enfrentar) você perdeu de novo (não venha me dizer o que devo fazer) você perdeu de novo (você nem sabe como é tentar viver...) você perdeu de novo",221,93,83,42.081447963800905,37.55656108597285,89.24731182795699
redenção,2008-04-15T00:00:00.000000,polo,"seria o mesmo que dizer não sou capaz de me curar das surras que o mundo me dá de prosseguir deixar o que passou pra trás eu devo desistir pra um dia ser feliz? ou devo resistir? eu devo insistir? cantando e mais do que isso gritando e às vezes até confessando que eu não sei amar pois sabendo, eu não estaria sofrendo e ainda por cima escrevendo, ao invés de falar será que alguém já te fez chorar (te fez chorar) mesmo sem ter proferido uma palavra? e o que você fez? tentou lutar? (tentou lutar) ou compôs uma canção indo pra casa eu devo desistir pra um dia ser feliz? ou devo resistir? (não, não eu não vou desistir assim!) ou devo insistir? (não, não eu não vou desistir!) cantando e mais do que isso gritando e às vezes até confessando que eu não sei amar pois sabendo, eu não estaria sofrendo e ainda por cima escrevendo, ao invés de falar (não, não eu não vou desistir assim) (3x) cantando e mais do que isso gritando e às vezes até confessando que eu não sei amar (não, não eu não vou desistir assim) (3x) pois sabendo, eu não estaria sofrendo e ainda por cima escrevendo, ao invés de falar (uoh uoh uoh) não, não eu não vou desistir assim (4x)",222,76,67,34.234234234234236,30.180180180180184,88.1578947368421
redenção,2008-04-15T00:00:00.000000,milonga,"vamos falar de solidão na sua casa, eu nunca mais entrei mas decorei com exatidão todas as coisas como eu deixei ( oh, oh, oh, oh ) versos jogados pelo chão ( oh, oh ) lembranças do que não presenciei ( oh, oh, oh, oh ) mas decorei com exatidão como o passado que eu mesmo criei e tudo que eu posso oferecer, são minhas palavras pra você no plágio de uma bela melodia e tudo que eu quero te dizer, eu já cansei de escrever quero te ver enquanto não é dia mas diz por que tu vais embora, mas diz por que tens tanto medo se não acorda cedo, nem trabalha, estuda ou namora mas diz por que chegou a hora, agora que eu venci meu medo te peguei pelos dedos pra dançar enquanto o sol demora para chegar trazendo aurora e a luz que cega e me dá medo e como um torpedo, eu deslizo, eu voo num mar de lençóis e a cada dobra conta histórias, de muitas delas sinto medo são muitos enredos enrolados e embriagados como nós tão a sós como nós tão a sós por que você insiste em dizer ( quando você não esperar vai doer e eu sei como vai doer ) que ainda existe vida sem você? ( e vai passar como passou por mim e fazer com que se sinta assim como eu sinto ) por que você insiste em dizer ( como eu vejo, como eu vivo, como eu não canso de tentar ) que ainda existe vida sem você? ( eu sei que vai ouvir, eu sei que vai lembrar, vai rezar pra esquecer, vai pedir pra esquecer ) ( mas eu não vou deixar, eu não vou deixar ) (por que você insiste em dizer) e eu não quero lembrar do que eu fui pra você (que ainda existe vida sem você?) uma simples distração pra você esquecer eu não quero lembrar que chegamos ao nosso fim (por que você insiste em dizer) eu não quero lembrar que eu vou acordar (que ainda existe vida sem você?) sabendo que meus olhos não vão te encontrar eu não quero lembrar que tudo acabou pra mim vou te esquecer, vou te esquecer vou te esquecer, vou te esquecer por que você insiste em dizer que ainda existe vida",374,157,137,41.97860962566845,36.63101604278075,87.26114649681529
ciano,2006-06-01T00:00:00.000000,a resposta,(te perdoar...) não vai ser o bastante pra me ver voltar (depois do que eu sofri...) (te perdoar...) não vai ser num instante que eu vou mudar enxugue o sangue dos meus olhos! você falou que dentre nós dois o melhor sempre fui eu você faltou com a sua palavra ao mentir pra mim e eu percebi que você era humana como todos nós e eu recebi em dobro tudo que um dia eu fiz pra ti e hoje eu estou tentando ver se um dia eu vou aceitar... (te perdoar...) não vai ser o bastante pra me ver voltar (depois do que eu sofri...) (te perdoar...) não vai ser num instante que eu vou mudar enxugue o sangue dos meus olhos! (te perdoar...) dormir com a certeza de que eu vou sonhar (te perdoar...) mais uma chance para eu te demonstrar (te perdoar...) não é a solução pra todos os problemas que existem entre nós (te perdoar…) é voltar a ter boas memórias ao ouvir a tua voz,169,81,71,47.928994082840234,42.01183431952663,87.65432098765432
ciano,2006-06-01T00:00:00.000000,quebre as correntes,"e o que fazer quando não estão mais nem aí para você? quando seu mundo não passa de uma prisão? e o que dizer quando a sua vida não é igual à da tv? quando as pessoas tratam mal seu coração? quebre as correntes! prometa não chorar e não se arrepender (não chorar, não chorar) o que você precisar se encontra em você (não chorar, não chorar) e como agir se mãos amigas se transformam em punhais? e todos acham que você não é capaz (de desatar os nós)? e o que sentir quando até mesmo você chega a duvidar que ainda existe alguma chance de virar (o jogo pra você)? não vou deixar desmoronar castelos que eu construí com minhas mãos na areia a vida tem de prosseguir prometa não chorar e não se arrepender (não chorar, não chorar) o que você precisar se encontra em você (não chorar, não chorar) prometa não chorar e não se arrepender (não chorar, não chorar) o que você precisar se encontra em você (não chorar, não chorar) (não chorar, não chorar) (não chorar, não chorar)",183,77,74,42.07650273224044,40.43715846994536,96.1038961038961
ciano,2006-06-01T00:00:00.000000,o que hoje você vê,"quando ele passa ninguém vê quando ele fala não se ouviu mesmo que o sol tente aquecer lá dentro dele está tão frio ele tem tanto a dizer ninguém se dispõe a ouvir todos se importam em não ver tentam fazê-lo desistir (não) e hoje ele está tentando implantar memórias de um passado que não é real pra amenizar a dor de aceitar que, tudo que ele fez pra ser alguém normal não serviu e não há nada ou ninguém que diga que ele é assim por fora, tudo está tão bem por dentro, o choro não tem fim e você nem pensou em falar, nem ao menos sorriu quando ele te olhou e sorriu pra você tudo bem, você tinha apenas 10 anos mas saiba que isso causou o que hoje você vê aqui e hoje ele está tentando implantar memórias de um passado que não é real pra amenizar a dor de aceitar que, tudo que ele fez pra ser alguém normal não serviu e se eu te falar que ele sou eu? e se eu confessar que dói demais saber que tudo aconteceu e não poder voltar atrás?",191,92,83,48.167539267015705,43.455497382198956,90.21739130434783
ciano,2006-06-01T00:00:00.000000,absolutamente nada,tudo tá tão igual assim como eu deixei nem parece que se passaram dois anos que eu falei pra você nada mais uma vez encontro em mim o cheiro que há em teus lençóis ilusão pois sei que não existe algo entre nós eu não sei se teus ouvidos estão prontos pra me ouvir pois não te vejo mais não sei mais como você é quis dizer pra você que nada vai fazer voltar o tempo que eu perdi tentando te falar que eu não consigo respirar com medo de chorar de ouvir você falar e nada vai fazer voltar (nada vai fazer voltar) o tempo que eu perdi tentando te falar que eu não consigo respirar (não consigo respirar) com medo de chorar de ouvir você falar não (você falar) com medo de chorar de ouvir você falar não (você falar) (não consigo respirar) com medo de chorar de ouvir você falar não,154,62,59,40.25974025974026,38.311688311688314,95.16129032258065
ciano,2006-06-01T00:00:00.000000,cada poça dessa rua tem um pouco de minhas lágrimas,"você vai dizer ""eu não fiz por mal eu não quis te magoar"" e eu vou dizer que seria ideal fugir, te abandonar pra sempre, pra sempre... começa a chover e a lágrima vai se misturar com a água que cai do céu e ao anoitecer em vão, eu tento encontrar o que de mim você levou pra sempre, pra sempre... perdoa por eu não poder te perdoar dói muito mais em mim não ter a quem amar ecoa em mim o silêncio dessa solidão pudera eu viver sem coração! viver sem você sem você viver sem você em cada poça dessa rua você vai me ver em cada gota dessa chuva você vai sentir minhas lágrimas minhas lágrimas em cada dia da sua vida você vai chorar lágrimas sofridas que não vão somar um décimo do que eu sofri o quanto eu sofri o quanto eu sofri eu pude ver o sol desaparecer do seu rosto, dos seus olhos, da sua vida eu pude ver o sol desaparecer do seu rosto, dos seus olhos, da sua vida eu pude ver o sol desaparecer do seu rosto, dos seus olhos, da sua vida eu pude ver o sol desaparecer do seu rosto, dos seus olhos, da sua vida desapareceu... desapareceu... desapareceu... desapareceu... desapareceu...",213,88,77,41.31455399061033,36.15023474178404,87.5
ciano,2006-06-01T00:00:00.000000,logo você,"a cada esquina teimo ouvir sua voz a me lembrar que você não está aqui e nada vai dissuadir você de seguir sem o seu par por mim, você pode fugir logo você, que sempre foi a mais forte de nós dois logo você, deixando o agora pra depois (pra depois) você sente ao me ver o que eu sinto por você? ou não sente mais nada? e o que sobrou do seu amor será o bastante pra manter você em casa? não chorar, não mentir, não amar não chorar, não sentir, não amar (a cada esquina teimo ouvir) (sua voz a me lembrar) (que você não está aqui) (e nada vai dissuadir) (você de seguir sem o seu par) (por mim, você pode fugir) logo você! você sente ao me ver o que eu sinto por você? ou não sente mais nada? e o que sobrou do seu amor será o bastante pra manter você em casa? (você sente ao me ver) (o que eu sinto por você?) (ou não sente mais nada?) e o que sobrou do seu amor será o bastante pra manter você em casa?",189,57,53,30.158730158730158,28.04232804232804,92.98245614035088
ciano,2006-06-01T00:00:00.000000,o peso do mundo,"será que eu não vou mais aguentar? será que eu não tenho onde ficar? será que vou suportar saber que tudo em minha volta é falso e sujo? será que vou continuar a carregar nas costas o peso do mundo? como é que eu consigo me acalmar sem nunca explodir, chorar, gritar? como podem ser tão maus? humilham, mentem, mudam o rumo da minha vida só porque eu não sou igual e ocupo todo o tempo sarando feridas e eu quero viver sem ter que dar explicação (dar explicação) e eu quero tirar espinhos do meu coração (do meu coração) me deixa pensar que assim eu vou sobreviver! (vou sobreviver) me deixa sonhar, amar, me autoconhecer autoconhecer autoconhecer autoconhecer",119,73,66,61.34453781512605,55.46218487394958,90.41095890410958
ciano,2006-06-01T00:00:00.000000,alguém que te faz sorrir,"eu nunca consegui saber diferenciar não querer com não mais sentir não merecer com não mais amar e hoje eu estou aqui sem ter lugar pra ficar escrevendo canções pra que você possa escutar com outro alguém do seu lado... alguém que te faz sorrir alguém que vai te abraçar quando a escuridão cair te impedindo de me enxergar e eu, que hoje estou aqui e pra sempre vou ficar segundos antes de dormir de mim você vai lembrar tente me ouvir... (tente me ouvir) tente me ver... um outro alguém (eu vou mudar...) eu juro que eu vou ser... alguém que te faz sorrir (alguém que te faz sorrir) alguém que vai te abraçar (alguém que vai te abraçar) quando a escuridão cair (quando a escuridão cair) quando você precisar (quando você precisar) de alguém que não vai mentir (de alguém que não vai mentir) que não quer te magoar (que não quer te magoar) (segundos antes de dormir...) de mim você vai lembrar alguém que te faz sorrir alguém que vai te abraçar quando a escuridão cair quando você precisar de alguém que não vai mentir que não quer te magoar segundos antes de dormir de mim você vai lembrar...",202,63,59,31.18811881188119,29.207920792079207,93.65079365079364
ciano,2006-06-01T00:00:00.000000,soneto para petr cech,"será que você já tentou imaginar o que eu ia fazer ocupando o seu lugar? as decisões que você soube fazer será que eu vou ser tão bom quanto você? olho pro espelho e vejo alguém sem saída mesmo com problemas bem menores do que os teus as cicatrizes de uma vida tão sofrida são bem mais fortes do que todos os versos meus então, não deixe a luz se apagar você vai precisar (de alguém) pra encontrar em mim o que há de sobra em você deixa eu compartilhar a vida que você levou! deixa eu tentar aprender como você fez pra ser assim? pra ser assim",108,71,60,65.74074074074075,55.55555555555556,84.50704225352112
ciano,2006-06-01T00:00:00.000000,enferrujou,"tentei me olhar no espelho e encontrar, em mim, lugar pra ti mas o reflexo me dizia que você não estava ali e agora sei que você não tem um lugar seguro pra ficar desculpa se o mundo foi cruel e te fez perceber que nunca vai dar certo nada que envolva eu e você existem coisas que nem mesmo o amor é capaz de solucionar mas sofro ao te ver quanta solidão... e eu sei que isso fui eu quem causei a desilusão... eu tento te acalmar, mas eu não sei.. pensando nessa história, vejo a culpa cair sobre mim mas também sei que o aconteceu não foi somente assim você nunca tentou cultivar, em mim, o amor que você quer deixei de viver intensamente pra viver pra ti e os últimos dias felizes foram os em que eu não te vi sinto muito, mas só estou perseguindo a minha paz não vou voltar atrás entre aqui (não vou te impedir de entrar) no meu peito (tente me ouvir gritar) e ouça o meu pranto (que não vai mais acabar) olha aqui (tente ao menos enxergar!) toca-me (sinta o gelo evaporar) e veja que estou frio, como o ferro de que eu julgava ser feito... tanta solidão.. e eu sei que isso fui eu quem causei a desilusão.. eu tento te acalmar, mas eu não sei.. entra aqui (não vou te impedir de entrar) no meu peito (tente me ouvir gritar) e ouça o meu pranto (que não vai mais acabar) olha aqui (tente ao menos enxergar!) toca-me (sinta o gelo evaporar) e veja que estou frio, como o ferro de que eu julgava ser feito.. e que enferrujou...",280,127,110,45.357142857142854,39.285714285714285,86.61417322834646
